target_id,enemy_id,free_preview_text,paid_unlock_text
Genji,Doomfist,ゲンジ視点で、ドゥームフィストへの基本方針と対面カテゴリまでは無料で確認できる。,ドゥームフィストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Hazard,ゲンジ視点で、ハザードへの基本方針と対面カテゴリまでは無料で確認できる。,ハザードへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Wrecking Ball,ゲンジ視点で、レッキング・ボールへの基本方針と対面カテゴリまでは無料で確認できる。,レッキング・ボールへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Zarya,ゲンジ視点で、ザリアへの基本方針と対面カテゴリまでは無料で確認できる。,ザリアへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Junker Queen,ゲンジ視点で、ジャンカー・クイーンへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンカー・クイーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Domina,ゲンジ視点で、ドミナへの基本方針と対面カテゴリまでは無料で確認できる。,ドミナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Mauga,ゲンジ視点で、マウガへの基本方針と対面カテゴリまでは無料で確認できる。,マウガへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Ramattra,ゲンジ視点で、ラマットラへの基本方針と対面カテゴリまでは無料で確認できる。,ラマットラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Roadhog,ゲンジ視点で、ロードホッグへの基本方針と対面カテゴリまでは無料で確認できる。,ロードホッグへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Orisa,ゲンジ視点で、オリーサへの基本方針と対面カテゴリまでは無料で確認できる。,オリーサへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Sigma,ゲンジ視点で、シグマへの基本方針と対面カテゴリまでは無料で確認できる。,シグマへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Reinhardt,ゲンジ視点で、ラインハルトへの基本方針と対面カテゴリまでは無料で確認できる。,ラインハルトへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Ashe,ゲンジ視点で、アッシュへの基本方針と対面カテゴリまでは無料で確認できる。,アッシュへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Widowmaker,ゲンジ視点で、ウィドウメイカーへの基本方針と対面カテゴリまでは無料で確認できる。,ウィドウメイカーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Emre,ゲンジ視点で、エムレへの基本方針と対面カテゴリまでは無料で確認できる。,エムレへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Cassidy,ゲンジ視点で、キャスディへの基本方針と対面カテゴリまでは無料で確認できる。,キャスディへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Sojourn,ゲンジ視点で、ソジョーンへの基本方針と対面カテゴリまでは無料で確認できる。,ソジョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Soldier: 76,ゲンジ視点で、ソルジャー76への基本方針と対面カテゴリまでは無料で確認できる。,ソルジャー76への有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Hanzo,ゲンジ視点で、ハンゾーへの基本方針と対面カテゴリまでは無料で確認できる。,ハンゾーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Freja,ゲンジ視点で、フレイヤへの基本方針と対面カテゴリまでは無料で確認できる。,フレイヤへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Anran,ゲンジ視点で、アンランへの基本方針と対面カテゴリまでは無料で確認できる。,アンランへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Genji,ゲンジ視点で、ゲンジへの基本方針と対面カテゴリまでは無料で確認できる。,ゲンジへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Shion,ゲンジ視点で、シオンへの基本方針と対面カテゴリまでは無料で確認できる。,シオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Sombra,ゲンジ視点で、ソンブラへの基本方針と対面カテゴリまでは無料で確認できる。,ソンブラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Tracer,ゲンジ視点で、トレーサーへの基本方針と対面カテゴリまでは無料で確認できる。,トレーサーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Venture,ゲンジ視点で、ベンチャーへの基本方針と対面カテゴリまでは無料で確認できる。,ベンチャーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Reaper,ゲンジ視点で、リーパーへの基本方針と対面カテゴリまでは無料で確認できる。,リーパーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Vendetta,ゲンジ視点で、ヴェンデッタへの基本方針と対面カテゴリまでは無料で確認できる。,ヴェンデッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Echo,ゲンジ視点で、エコーへの基本方針と対面カテゴリまでは無料で確認できる。,エコーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Pharah,ゲンジ視点で、ファラへの基本方針と対面カテゴリまでは無料で確認できる。,ファラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Symmetra,ゲンジ視点で、シンメトラへの基本方針と対面カテゴリまでは無料で確認できる。,シンメトラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Junkrat,ゲンジ視点で、ジャンクラットへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンクラットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Torbjörn,ゲンジ視点で、トールビョーンへの基本方針と対面カテゴリまでは無料で確認できる。,トールビョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Bastion,ゲンジ視点で、バスティオンへの基本方針と対面カテゴリまでは無料で確認できる。,バスティオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Mei,ゲンジ視点で、メイへの基本方針と対面カテゴリまでは無料で確認できる。,メイへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Illari,ゲンジ視点で、イラリーへの基本方針と対面カテゴリまでは無料で確認できる。,イラリーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Jetpack Cat,ゲンジ視点で、ジェットパック・キャットへの基本方針と対面カテゴリまでは無料で確認できる。,ジェットパック・キャットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Juno,ゲンジ視点で、ジュノへの基本方針と対面カテゴリまでは無料で確認できる。,ジュノへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Baptiste,ゲンジ視点で、バティストへの基本方針と対面カテゴリまでは無料で確認できる。,バティストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Mercy,ゲンジ視点で、マーシーへの基本方針と対面カテゴリまでは無料で確認できる。,マーシーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Lifeweaver,ゲンジ視点で、ライフウィーバーへの基本方針と対面カテゴリまでは無料で確認できる。,ライフウィーバーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Kiriko,ゲンジ視点で、キリコへの基本方針と対面カテゴリまでは無料で確認できる。,キリコへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Brigitte,ゲンジ視点で、ブリギッテへの基本方針と対面カテゴリまでは無料で確認できる。,ブリギッテへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Moira,ゲンジ視点で、モイラへの基本方針と対面カテゴリまでは無料で確認できる。,モイラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Lúcio,ゲンジ視点で、ルシオへの基本方針と対面カテゴリまでは無料で確認できる。,ルシオへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Ana,ゲンジ視点で、アナへの基本方針と対面カテゴリまでは無料で確認できる。,アナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Wuyang,ゲンジ視点で、ウーヤンへの基本方針と対面カテゴリまでは無料で確認できる。,ウーヤンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Zenyatta,ゲンジ視点で、ゼニヤッタへの基本方針と対面カテゴリまでは無料で確認できる。,ゼニヤッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Genji,Mizuki,ゲンジ視点で、ミズキへの基本方針と対面カテゴリまでは無料で確認できる。,ミズキへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,D.Va,ジャンクラット視点で、D.Vaへの基本方針と対面カテゴリまでは無料で確認できる。,D.Vaへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Winston,ジャンクラット視点で、ウィンストンへの基本方針と対面カテゴリまでは無料で確認できる。,ウィンストンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Doomfist,ジャンクラット視点で、ドゥームフィストへの基本方針と対面カテゴリまでは無料で確認できる。,ドゥームフィストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Hazard,ジャンクラット視点で、ハザードへの基本方針と対面カテゴリまでは無料で確認できる。,ハザードへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Wrecking Ball,ジャンクラット視点で、レッキング・ボールへの基本方針と対面カテゴリまでは無料で確認できる。,レッキング・ボールへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Zarya,ジャンクラット視点で、ザリアへの基本方針と対面カテゴリまでは無料で確認できる。,ザリアへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Junker Queen,ジャンクラット視点で、ジャンカー・クイーンへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンカー・クイーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Domina,ジャンクラット視点で、ドミナへの基本方針と対面カテゴリまでは無料で確認できる。,ドミナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Mauga,ジャンクラット視点で、マウガへの基本方針と対面カテゴリまでは無料で確認できる。,マウガへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Ramattra,ジャンクラット視点で、ラマットラへの基本方針と対面カテゴリまでは無料で確認できる。,ラマットラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Roadhog,ジャンクラット視点で、ロードホッグへの基本方針と対面カテゴリまでは無料で確認できる。,ロードホッグへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Orisa,ジャンクラット視点で、オリーサへの基本方針と対面カテゴリまでは無料で確認できる。,オリーサへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Sigma,ジャンクラット視点で、シグマへの基本方針と対面カテゴリまでは無料で確認できる。,シグマへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Reinhardt,ジャンクラット視点で、ラインハルトへの基本方針と対面カテゴリまでは無料で確認できる。,ラインハルトへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Ashe,ジャンクラット視点で、アッシュへの基本方針と対面カテゴリまでは無料で確認できる。,アッシュへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Widowmaker,ジャンクラット視点で、ウィドウメイカーへの基本方針と対面カテゴリまでは無料で確認できる。,ウィドウメイカーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Emre,ジャンクラット視点で、エムレへの基本方針と対面カテゴリまでは無料で確認できる。,エムレへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Cassidy,ジャンクラット視点で、キャスディへの基本方針と対面カテゴリまでは無料で確認できる。,キャスディへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Sojourn,ジャンクラット視点で、ソジョーンへの基本方針と対面カテゴリまでは無料で確認できる。,ソジョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Soldier: 76,ジャンクラット視点で、ソルジャー76への基本方針と対面カテゴリまでは無料で確認できる。,ソルジャー76への有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Hanzo,ジャンクラット視点で、ハンゾーへの基本方針と対面カテゴリまでは無料で確認できる。,ハンゾーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Freja,ジャンクラット視点で、フレイヤへの基本方針と対面カテゴリまでは無料で確認できる。,フレイヤへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Anran,ジャンクラット視点で、アンランへの基本方針と対面カテゴリまでは無料で確認できる。,アンランへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Genji,ジャンクラット視点で、ゲンジへの基本方針と対面カテゴリまでは無料で確認できる。,ゲンジへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Shion,ジャンクラット視点で、シオンへの基本方針と対面カテゴリまでは無料で確認できる。,シオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Sombra,ジャンクラット視点で、ソンブラへの基本方針と対面カテゴリまでは無料で確認できる。,ソンブラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Tracer,ジャンクラット視点で、トレーサーへの基本方針と対面カテゴリまでは無料で確認できる。,トレーサーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Venture,ジャンクラット視点で、ベンチャーへの基本方針と対面カテゴリまでは無料で確認できる。,ベンチャーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Reaper,ジャンクラット視点で、リーパーへの基本方針と対面カテゴリまでは無料で確認できる。,リーパーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Vendetta,ジャンクラット視点で、ヴェンデッタへの基本方針と対面カテゴリまでは無料で確認できる。,ヴェンデッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Echo,ジャンクラット視点で、エコーへの基本方針と対面カテゴリまでは無料で確認できる。,エコーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Pharah,ジャンクラット視点で、ファラへの基本方針と対面カテゴリまでは無料で確認できる。,ファラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Symmetra,ジャンクラット視点で、シンメトラへの基本方針と対面カテゴリまでは無料で確認できる。,シンメトラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Junkrat,ジャンクラット視点で、ジャンクラットへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンクラットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Torbjörn,ジャンクラット視点で、トールビョーンへの基本方針と対面カテゴリまでは無料で確認できる。,トールビョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Bastion,ジャンクラット視点で、バスティオンへの基本方針と対面カテゴリまでは無料で確認できる。,バスティオンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Mei,ジャンクラット視点で、メイへの基本方針と対面カテゴリまでは無料で確認できる。,メイへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Illari,ジャンクラット視点で、イラリーへの基本方針と対面カテゴリまでは無料で確認できる。,イラリーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Jetpack Cat,ジャンクラット視点で、ジェットパック・キャットへの基本方針と対面カテゴリまでは無料で確認できる。,ジェットパック・キャットへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Juno,ジャンクラット視点で、ジュノへの基本方針と対面カテゴリまでは無料で確認できる。,ジュノへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Baptiste,ジャンクラット視点で、バティストへの基本方針と対面カテゴリまでは無料で確認できる。,バティストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Mercy,ジャンクラット視点で、マーシーへの基本方針と対面カテゴリまでは無料で確認できる。,マーシーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Lifeweaver,ジャンクラット視点で、ライフウィーバーへの基本方針と対面カテゴリまでは無料で確認できる。,ライフウィーバーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Kiriko,ジャンクラット視点で、キリコへの基本方針と対面カテゴリまでは無料で確認できる。,キリコへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Brigitte,ジャンクラット視点で、ブリギッテへの基本方針と対面カテゴリまでは無料で確認できる。,ブリギッテへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Moira,ジャンクラット視点で、モイラへの基本方針と対面カテゴリまでは無料で確認できる。,モイラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Lúcio,ジャンクラット視点で、ルシオへの基本方針と対面カテゴリまでは無料で確認できる。,ルシオへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Ana,ジャンクラット視点で、アナへの基本方針と対面カテゴリまでは無料で確認できる。,アナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Wuyang,ジャンクラット視点で、ウーヤンへの基本方針と対面カテゴリまでは無料で確認できる。,ウーヤンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Zenyatta,ジャンクラット視点で、ゼニヤッタへの基本方針と対面カテゴリまでは無料で確認できる。,ゼニヤッタへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Junkrat,Mizuki,ジャンクラット視点で、ミズキへの基本方針と対面カテゴリまでは無料で確認できる。,ミズキへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,D.Va,ファラ視点で、D.Vaへの基本方針と対面カテゴリまでは無料で確認できる。,D.Vaへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Winston,ファラ視点で、ウィンストンへの基本方針と対面カテゴリまでは無料で確認できる。,ウィンストンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Doomfist,ファラ視点で、ドゥームフィストへの基本方針と対面カテゴリまでは無料で確認できる。,ドゥームフィストへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Hazard,ファラ視点で、ハザードへの基本方針と対面カテゴリまでは無料で確認できる。,ハザードへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Wrecking Ball,ファラ視点で、レッキング・ボールへの基本方針と対面カテゴリまでは無料で確認できる。,レッキング・ボールへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Zarya,ファラ視点で、ザリアへの基本方針と対面カテゴリまでは無料で確認できる。,ザリアへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Junker Queen,ファラ視点で、ジャンカー・クイーンへの基本方針と対面カテゴリまでは無料で確認できる。,ジャンカー・クイーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Domina,ファラ視点で、ドミナへの基本方針と対面カテゴリまでは無料で確認できる。,ドミナへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Mauga,ファラ視点で、マウガへの基本方針と対面カテゴリまでは無料で確認できる。,マウガへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Ramattra,ファラ視点で、ラマットラへの基本方針と対面カテゴリまでは無料で確認できる。,ラマットラへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Roadhog,ファラ視点で、ロードホッグへの基本方針と対面カテゴリまでは無料で確認できる。,ロードホッグへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Orisa,ファラ視点で、オリーサへの基本方針と対面カテゴリまでは無料で確認できる。,オリーサへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Sigma,ファラ視点で、シグマへの基本方針と対面カテゴリまでは無料で確認できる。,シグマへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Reinhardt,ファラ視点で、ラインハルトへの基本方針と対面カテゴリまでは無料で確認できる。,ラインハルトへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Ashe,ファラ視点で、アッシュへの基本方針と対面カテゴリまでは無料で確認できる。,アッシュへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Widowmaker,ファラ視点で、ウィドウメイカーへの基本方針と対面カテゴリまでは無料で確認できる。,ウィドウメイカーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Emre,ファラ視点で、エムレへの基本方針と対面カテゴリまでは無料で確認できる。,エムレへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Cassidy,ファラ視点で、キャスディへの基本方針と対面カテゴリまでは無料で確認できる。,キャスディへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Sojourn,ファラ視点で、ソジョーンへの基本方針と対面カテゴリまでは無料で確認できる。,ソジョーンへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Soldier: 76,ファラ視点で、ソルジャー76への基本方針と対面カテゴリまでは無料で確認できる。,ソルジャー76への有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Hanzo,ファラ視点で、ハンゾーへの基本方針と対面カテゴリまでは無料で確認できる。,ハンゾーへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Freja,ファラ視点で、フレイヤへの基本方針と対面カテゴリまでは無料で確認できる。,フレイヤへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Anran,ファラ視点で、アンランへの基本方針と対面カテゴリまでは無料で確認できる。,アンランへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
Pharah,Genji,ファラ視点で、ゲンジへの基本方針と対面カテゴリまでは無料で確認できる。,ゲンジへの有利・不利理由、敵スキル待ち、アルティメット判断、ランク別助言は有料価値として扱う。
