target_id,target_ja,enemy_id,enemy_ja,review_pattern,review_score,missing_fields,short_fields,review_status,next_edit_priority,quality_version
Junkrat,ジャンクラット,Sombra,ソンブラ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Tracer,トレーサー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Venture,ベンチャー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Reaper,リーパー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Vendetta,ヴェンデッタ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Echo,エコー,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Pharah,ファラ,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Symmetra,シンメトラ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Junkrat,ジャンクラット,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Torbjörn,トールビョーン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Bastion,バスティオン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Mei,メイ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Illari,イラリー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Jetpack Cat,ジェットパック・キャット,支援線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Juno,ジュノ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Baptiste,バティスト,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Mercy,マーシー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Lifeweaver,ライフウィーバー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Kiriko,キリコ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Brigitte,ブリギッテ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Moira,モイラ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Lúcio,ルシオ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Ana,アナ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Wuyang,ウーヤン,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Zenyatta,ゼニヤッタ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Junkrat,ジャンクラット,Mizuki,ミズキ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,D.Va,D.Va,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Winston,ウィンストン,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Doomfist,ドゥームフィスト,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Hazard,ハザード,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Wrecking Ball,レッキング・ボール,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Zarya,ザリア,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Junker Queen,ジャンカー・クイーン,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Domina,ドミナ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Mauga,マウガ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Ramattra,ラマットラ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Roadhog,ロードホッグ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Orisa,オリーサ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Sigma,シグマ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Reinhardt,ラインハルト,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Ashe,アッシュ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Widowmaker,ウィドウメイカー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Emre,エムレ,射線管理,92,,wave_goal,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Cassidy,キャスディ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Sojourn,ソジョーン,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Soldier: 76,ソルジャー76,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Hanzo,ハンゾー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Freja,フレイヤ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Anran,アンラン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Genji,ゲンジ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Shion,シオン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Sombra,ソンブラ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Tracer,トレーサー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Venture,ベンチャー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Reaper,リーパー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Vendetta,ヴェンデッタ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Echo,エコー,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Pharah,ファラ,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Symmetra,シンメトラ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Junkrat,ジャンクラット,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Torbjörn,トールビョーン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Bastion,バスティオン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Mei,メイ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Illari,イラリー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Jetpack Cat,ジェットパック・キャット,支援線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Juno,ジュノ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Baptiste,バティスト,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Mercy,マーシー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Lifeweaver,ライフウィーバー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Kiriko,キリコ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Brigitte,ブリギッテ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Moira,モイラ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Lúcio,ルシオ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Ana,アナ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Wuyang,ウーヤン,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Zenyatta,ゼニヤッタ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Pharah,ファラ,Mizuki,ミズキ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,D.Va,D.Va,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Winston,ウィンストン,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Doomfist,ドゥームフィスト,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Hazard,ハザード,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Wrecking Ball,レッキング・ボール,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Zarya,ザリア,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Junker Queen,ジャンカー・クイーン,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Domina,ドミナ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Mauga,マウガ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Ramattra,ラマットラ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Roadhog,ロードホッグ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Orisa,オリーサ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Sigma,シグマ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Reinhardt,ラインハルト,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Ashe,アッシュ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Widowmaker,ウィドウメイカー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Emre,エムレ,射線管理,92,,wave_goal,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Cassidy,キャスディ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Sojourn,ソジョーン,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Soldier: 76,ソルジャー76,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Hanzo,ハンゾー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Freja,フレイヤ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Anran,アンラン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Genji,ゲンジ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Shion,シオン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Sombra,ソンブラ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Tracer,トレーサー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Venture,ベンチャー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Reaper,リーパー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Vendetta,ヴェンデッタ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Echo,エコー,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Pharah,ファラ,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Symmetra,シンメトラ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Junkrat,ジャンクラット,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Torbjörn,トールビョーン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Bastion,バスティオン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Mei,メイ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Illari,イラリー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Jetpack Cat,ジェットパック・キャット,支援線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Juno,ジュノ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Baptiste,バティスト,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Mercy,マーシー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Lifeweaver,ライフウィーバー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Kiriko,キリコ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Brigitte,ブリギッテ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Moira,モイラ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Lúcio,ルシオ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Ana,アナ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Wuyang,ウーヤン,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Zenyatta,ゼニヤッタ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Echo,エコー,Mizuki,ミズキ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,D.Va,D.Va,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Winston,ウィンストン,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Doomfist,ドゥームフィスト,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Hazard,ハザード,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Wrecking Ball,レッキング・ボール,接近管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Zarya,ザリア,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Junker Queen,ジャンカー・クイーン,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Domina,ドミナ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Mauga,マウガ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Ramattra,ラマットラ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Roadhog,ロードホッグ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Orisa,オリーサ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Sigma,シグマ,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Reinhardt,ラインハルト,資源削り,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Ashe,アッシュ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Widowmaker,ウィドウメイカー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Emre,エムレ,射線管理,92,,wave_goal,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Cassidy,キャスディ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Sojourn,ソジョーン,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Soldier: 76,ソルジャー76,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Hanzo,ハンゾー,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Freja,フレイヤ,射線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Anran,アンラン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Genji,ゲンジ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Shion,シオン,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Sombra,ソンブラ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Tracer,トレーサー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Venture,ベンチャー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Reaper,リーパー,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Vendetta,ヴェンデッタ,再突入確認,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Echo,エコー,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Pharah,ファラ,空中圧確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Symmetra,シンメトラ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Junkrat,ジャンクラット,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Torbjörn,トールビョーン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Bastion,バスティオン,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Mei,メイ,通路整理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Illari,イラリー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Jetpack Cat,ジェットパック・キャット,支援線管理,100,,,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Juno,ジュノ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Baptiste,バティスト,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Mercy,マーシー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Lifeweaver,ライフウィーバー,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Kiriko,キリコ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Brigitte,ブリギッテ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Moira,モイラ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Lúcio,ルシオ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Ana,アナ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Wuyang,ウーヤン,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Zenyatta,ゼニヤッタ,支援線管理,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
Emre,エムレ,Mizuki,ミズキ,救助確認,92,,vod_marker,stable,維持。実戦動画で失敗パターンが増えたら追記。,v50.18
